concept1,concept2
hoist,lift_heavy_objects
hoist,lift_object
hoist,lift_things
hoist,lifting
hoist,lifting_boats
hoist,lifting_heavy_objects
hoist,lifting_objects
hoist,lifting_things
hoist,lifting_up
hoist,moving_objects
hoist,pulling_up
hoist,raise_object
hoist,transporting_objects
holdall,carry_items
holdall,carry_things
holdall,carrying_lots_of_things
holdall,luggage
holding_bay,hold_cupcake
holding_bay,parking
holding_bay,store_item
holding_bay,store_things
holding_point,carry
holding_point,collect_people_waiting_to_get_in
holding_point,gather_wounded
hole,attach
hole,black
hole,bury_treasure
hole,button_shirt
hole,dirt
hole,discard_things
hole,entry
hole,hide
hole,hide_in
hole,holding_things
hole,look_through
hole,planting
hole,room_to_put_in
hole,screws
hole,see_through
hole,sticking_things_in
hole,water
hole_punch,punch_holes_in_paper
hole_slot,buy_from_vending_machine
hole_slot,drop_coin_into
holidaying_shop,benefit_of_merchants
holidaying_shop,buying_gifts
holidaying_shop,finding_gifts
holidaying_shop,gifts
holidaying_shop,preparing_for_christmas
holidaying_shop,presents
holidays,honor_people_or_things_cherish
home,dwelling
home,family
home,having_place_to_live
home,housing_family
home,live_in
home,living
home,living_in
home,living_with_family
home,people_to_live_in
home,place_to_keep_possessions
home,protection_from_elements
home,receiving_comfort
home,relax
home,shelter
home,sleep
homeschooling,teaching_children
honey,sweetening_tea
hook,catch_fish
hook,catch_trout_while_fishing
hook,hook
hooks,catch_fish_when_fishing
horn,adding_sounds_to_musical_groups
horn,beeping
horn,blowing
horn,communicating
horn,drinking_from
horn,entertainment
horn,getting_foot_into_shoe
horn,hanging_onto
horn,holding_onto_saddle
horn,honking
horn,jazz
horn,making_music
horn,music
horn,playing_music
horn,representing_plenty
horn,starting_sporting_event
horn,tooting
horn,warn_other_motorists_of_danger
horn,warnings
horse,breeding
horse,companionship
horse,doing_farm_work
horse,drag_plow
horse,form_part_of_work_team
horse,fulfill_need_for_companionship
horse,fulfill_need_for_pet
horse,haul_wagon
horse,herd_cattle
horse,horse_racing
horse,horsemeat
horse,making_fermented_mare's_milk
horse,play_polo
horse,pull_plow_in_field
horse,pull_wagon
horse,pulling_carriage
horse,racing_at_horse_race
horse,reach_every_middlesex
horse,ride
horse,ride_around_ranch
horse,ride_through_night
horse,ride_through_water
horse,riding
horse,riding_and_farming
horse,riding_on
horse,riding_to_go_places
horse,spread_alarm
horse,travel_faster_than_on_foot
horse,win_race
hose,cleaning_things
hose,direct_water_or_another_liquid
hose,directing_liquid
hose,filling_pool
hose,haveing_drink_of_water
hose,hosing_off_driveway
hose,manipulating_flow_of_water
hose,put_out_fire
hose,putting_out_fire
hose,siphoning_gas
hose,spraying_water_in_garden
hose,transport_liquids
hose,transport_liquids_or_gases
hose,transporting_water
hose,washing_car
hose,water_garden
hose,water_grass_in_yard
hose,watering_flowers
hose,watering_garden
hose,watering_lawn
hose,watering_plants
hose,watering_things
hose,watering_yard
hoses,water_flowers
hospital,caring_for_patients
hospital,curing_sick
hospital,delivering_babies
hospital,doctors_to_work
hospital,doctors_to_work_within
hospital,emergencies
hospital,get_surgery
hospital,get_well
hospital,have_heart_transplant
hospital,having_surgery
hospital,healed
hospital,healing_injured
hospital,healing_injured_people
hospital,healing_sick
hospital,healing_sick_people
hospital,helping_sick_people
hospital,hopefully_healing_people
hospital,human_recovery
hospital,human_repairs
hospital,place_for_babies
hospital,sick_people
hospital,surgery
hospital,taking_large_amounts_of_money
hospital,trauma_patients
hospital,treating_seriously_ill_people
hospital,treating_seriously_injured_people
hospital,workplace_for_doctors_and_nurses
hostel,saving_money
hostel,sleeping
hot_brick,make_bed_warm_at_night
hot_faucet,acquire_hot_water
hot_faucet,dispensing_hot_tap_water
hot_faucet,make_warm_bath
hot_faucet,running_hot_water
hot_faucet,take_bath
hot_faucet,wash_hands
hot_faucet,washing_dishes
hot_faucet,washing_hands
hot_sauce,flavor_taco
hot_table,food
hot_table,serving_food
hot_tap,dispensing_hot_water
hot_tap,drawing_bath
hot_tap,fill_bathtub
hot_tap,get_hot_water
hot_tap,providing_hot_water
hot_tap,running_bath
hot_tap,take_bath
hot_tap,wash_hands
hot_water,wash
hotel,bed_away_from_home
hotel,conferences
hotel,have_sex
hotel,hold_meeting
hotel,hold_seminar
hotel,lodging
hotel,place_to_sleep
hotel,rest
hotel,sleep
hotel,sleep_and_shower
hotel,sleep_in
hotel,sleep_while_away_from_home
hotel,sleeping
hotel,stay_night_in
hotel,stay_overnight
hotel,staying_away_from_home
hotel,store_people
hotel,temporary_home
hotel_guests,poor_service
hotel_room,bachelor_parties
hotel_room,bathing
hotel_room,business_interviews
hotel_room,business_meetings
hotel_room,change_clothes
hotel_room,love
hotel_room,meet_with_clients
hotel_room,people_having_clandestine_affairs
hotel_room,people_who_travelling
hotel_room,place_to_put_suitcase
hotel_room,rest
hotel_room,sex_with_strangers
hotel_room,sleep
hotel_room,sleep_in
hotel_room,sleep_overnight
hotel_room,sleeping
hotel_room,sleeping_in
hotel_room,sleeping_while_away
hotel_room,stay_in_city
hotel_room,staying_on_business_trip
hotel_room,staying_on_vacations
hotel_room,taking_shower
hotel_room,temporary_residence
hotel_room,temporary_shelter
hotel_room,temporary_shelter_while_travel
hotel_room,tourists
hotel_room,tristes
hour_glass,show_passage_of_time
hourglass,meassure_time
hourglass,measure_time
house,comfort
house,decorating
house,dolls
house,entertaining
house,family
house,holding_material_possessions
house,investment
house,keeping_accumulated_junk
house,keeping_personal_belongings
house,pets
house,protection
house,protection_for_environment
house,protection_from_elements
house,protection_from_weather
house,providing_shelter
house,raising_family
house,residency
house,residing_in
house,sell
house,shelter
house,social_status
house,stoing_things
house_hold_oil,quieting_squeaky_doors
houseplants,provide_beauty
houseplants,provide_tranquility
housewives,valium
howling_with_laughter,cheering_up
howling_with_laughter,comedy
howling_with_laughter,expressing_amusement
howling_with_laughter,expressing_yourself
howling_with_laughter,feeling_good
howling_with_laughter,friendly
howling_with_laughter,fun
howling_with_laughter,funny_stories
howling_with_laughter,good_qokes
howling_with_laughter,humor
howling_with_laughter,responding_to_funny_joke
howling_with_laughter,scaring_small_animals
howling_with_laughter,showing_amusment_appreciation
howling_with_laughter,smiling
howling_with_laughter,very_funny_joke
html,make_websites
hug,help_who_feeling_bad
human_flesh,black_magic
hunger_strike,attract_media_attention
hunting,getting_food
hurdy_gurdy,play_traditional_french_music
hurting_else,being_mean
hurting_else,being_mean_to_others
hurting_else,bullying
hurting_else,causing_pain
hurting_else,causing_pain_to_else
hurting_else,controll
hurting_else,getting_in_trouble
hurting_else,getting_revenge
hurting_else,inflicting_pain
hurting_else,inflicting_pain_upon
hurting_else,losers
hurting_else,mean_people
hurting_else,mean_spirited_people
hurting_else,meaness
hurting_else,pleasure
hurting_else,revenge
hurting_else,sadistic_fucks
hurting_else,sadistic_people
hurting_else,sadists
hurting_else,selfish_reasons
hurting_else,teaching_lesson
hurting_else,war
hydroden_peroxide,clean_wound
hygrometer,determining_relative_humidity
ice,chilling
ice,chilling_drinks
ice,cold
ice,cool_drinks
ice,cool_warmer
ice,cooling
ice,cooling_drinks
ice,drink
ice,keep_things_cold
ice,keeping_drinks_cold
ice,keeping_things_cold
ice,making_snow_cones
ice,reduce_swelling
ice,reducing_swelling
ice,skating_on
ice_cubes,keep_drinks_cold
ice_transport,preserve_human_organs_for_transplant
icebox,another_name_for_freezer
icebox,chilling_beer_mugs
icebox,cooling_food_items
icebox,drinks
icebox,freezing_liquids
icebox,keep_things_cold
icebox,keep_things_cool
icebox,keeping_drinks_cold
icebox,keeping_food_cold
icebox,keeping_ice_cream_from_melting
icebox,keeping_perishables_cold
icebox,keeping_perishables_frozen
icebox,keeping_produce_fresh
icebox,keeping_things_cold
icebox,keeping_things_cool
icebox,making_and_storing_ice
icebox,store_food
icebox,storing_fish
icebox,storing_ice
icebox,storing_ice_cream
icebox,storing_meat
icebox,storing_perishable_goods
id,identification
ide,develop_software
ideology,how_to_live_life
idolatry,ignorance
idolatry,worship
if_irish_just_about,make_bet
igmp,establish_memberships_in_multicast_groups
ikea,swedish_porn
illicit_drugs,help_forget
illicit_drugs,temporarily_ease_emotional_pain
illness,avoid_social_obligation
illness,avoid_work
illness,get_out_of_doing
illness,go_to_doctor
illness,rest
illness,sinning
illustrating_point,clarity
illustrating_point,conveying_message_clearly
illustrating_point,convincing_another_person
illustrating_point,creating_greater_understanding
illustrating_point,explaining_viewpoint
illustrating_point,getting_idea_across
illustrating_point,helping_people_understand_point
illustrating_point,making_ideas_clearer
illustrating_point,proving_argument
illustrating_point,proving_concept
illustrating_point,proving_idea
illustrating_point,showing_how_ignorant
illustrating_point,speaking_mind
illustrating_point,teachers
illustrating_point,teaching_others
imagination,discover_world
imagination,feel_better
imodium,diarrhoea
improving_image,acquiring_friends
improving_image,being_looked_upon_favorably
improving_image,building_self_confidence
improving_image,caring_about_how_look
improving_image,creating_better_first_impression
improving_image,dating
improving_image,enhancing_self_esteem
improving_image,feeling_better_about_yourself
improving_image,finding_mate
improving_image,finding_partner
improving_image,gaining_confidence
improving_image,getting_better_boyfriend
improving_image,getting_better_girlfriend
improving_image,getting_better_job
improving_image,getting_better_life
improving_image,getting_job
improving_image,impressing_others
improving_image,improving_health
improving_image,increasing_earning_potential
improving_image,increasing_self_esteem
improving_image,looking_better
improving_image,own_benefit
improving_image,popularity
improving_image,self_esteem_self_knowledge_and_social_attractiveness
improving_image,social_acceptance
improving_image,taking_control_of_life
improving_image,winners
improving_yourself,accomplishing_goal
improving_yourself,being_good
improving_yourself,being_great
improving_yourself,being_noticed
improving_yourself,being_sociable
improving_yourself,benefit
