Item ID,Content,Annotation
1773741177739var7kc1o4v,"Is 'unlawful' associated with 'law-breaking, criminal offense, crime'?",Correct
17737411777391v7hwxcea11,Are RV from vehicles that can be found or used in parkings?,Correct
1773741177739exe3cknudnd,"Is 'profitable' associated with 'business, commercial enterprise, business enterprise'?",Correct
17737411777395nt2ktzqkek,Are violin from instruments that are used for practice?,Correct
1773741177739uikxm6lo9d,Is doing housework used for household maintenance?,Correct
17737411777391csxumbtyl7,Is redemption related to felix culpa?,Correct
17737411777396gngenft4v3,Are Ford Crown Victoria from vehicles that are prowl car?,Correct
1773741177739gjns7g29mh7,Are skullcap from clothes that are skullcap?,Correct
1773741177739myzhh1xn7uf,Are grabbers from tools that are used to pick up?,Correct
1773741177739m4dm7q8zmms,"Is 'constructive' associated with 'suggestion, proposition, proffer'?",Correct
1773741177739a6a70ocl0ij,"Is 'coal' associated with the frame 'Mining - A Miner attempts to obtain a desirable Resource, rocks and minerals, located in a Place being mined, by digging or tunneling in the ground'?",Correct
177374117773912x1d09dhclg,Is nuclear fission related to iron 56?,Correct
1773741177739odfn1n6uonf,"Is 'individualistic' associated with 'capitalist economy, capitalism'?",Correct
1773741177739al4pnvqek7c,Are english horn from instruments that sound mournful?,Correct
1773741177739z95gtp1rr8,"Is 'drop in for a short visit' associated with the frame 'Drop in on - A Visitor arrives at the Host location as a guest of the Host, for the purpose of achieving a Purpose'?",Correct
1773741177739tx4n2biz99j,"Is 'succumb to' associated with 'desperation, despair, dismay'?",Correct
1773741177739qzl39bj6n08,"Is 'happiness' associated with 'joy, joyousness, joyfulness'?",Correct
1773741177739xdu3xh04dp,"Is 'describe' associated with 'report, account'?",Correct
1773741177739i8hz5d1ojd,Is noun related to pronoun?,Correct
1773741177739q0uebc5u1d,"Is 'theoretical' associated with 'teoría, theory'?",Correct
17737411777393jsu3qano9r,"Is 'privilege' associated with 'license, permit, licence'?",Incorrect
1773741177739vdodi1b3qdq,Are spoon from tools that can have shank?,Correct
177374117773925be1bckdyy,Is public speaking related to command performance?,Correct
177374117773986gvilx0xkr,Are saltine crackers from food that can be made of salt?,Correct
17737411777395d2f26cyfu,"Is 'cloud' associated with 'weather condition, conditions, weather'?",Correct
17737411777399v0u5k6e0lc,Is river used for trade?,Correct
1773741177739f2cvworg5vn,Are bowl from containers that are utensil?,Correct
17737411777396kxi9qmmpnp,Is 'symptoms' associated with the frame 'Condition symptom relation - A Patient has a Medical condition that can be understood by its Symptoms'?,Correct
1773741177739dfom83bqepn,Is drive used for transportation?,Correct
1773741177739ziskhh0s729,Is opening gift used for strengthening relationships?,Correct
1773741177739jiocnfqlzy8,Is door with lock used for preventing entry?,Correct
17737411777398r90vcmpna,"Is 'preliminary' associated with the frame 'Pre transfer - The stage before the transfer has taken place, with the Theme in the possession of the Donor'?",Correct
1773741177739212e6hs2f8j,"Is 'obstetrician' associated with the frame 'Being pregnant - This frame describes the experience of expecting and bearing a child, from the perspective of the parent(s)'?",Correct
17737411777394k7035vkgv7,Are dog from animals that are omnivore?,Correct
1773741177739xmf5l70f49t,"Is 'virulent' associated with the frame 'Infecting - The action of spreading some Infection to an Infected entity, intentionally or otherwise'?",Correct
17737411777395hfr1i2qm47,Is crash cymbal used for creating special effects?,Correct
1773741177739nxemmt6x3b,Is bidet used for reducing toilet paper waste?,Correct
1773741177739qipqqh7lo6b,Are can from containers that are unit?,Correct
1773741177739jhly5xj9,Are berries from food that are used by fruiterers?,Correct
1773741177739udpcpdnqbq,Are yacht from vehicles that can float?,Correct
17737411777398bek9mcps6f,Is gas used for energy source?,Correct
1773741177739attcww365yg,"Is 'scholarly' associated with 'knowledge, cognition, noesis'?",Correct
17737411777395xcrkyziijv,"Is 'weave' associated with 'textile, fabric, cloth'?",Correct
17737411777396xsgyzbdgip,Is feeding family used for food preparation for family?,Correct
1773741177739bojbhoyuala,"Is 'argue' associated with the frame 'Reasoning - An Arguer presents a Content, along with Support, to an Addressee'?",Correct
1773741177739ve0deztbuv,Are Brussels sprouts from food that are crucifer?,Correct
1773741177739drzelgga1b,Are bike shorts from artifacts that are used by cyclists?,Correct
17737411777398jq8y7wwtr,Are mountain bike from vehicles that are scrambler?,Incorrect
1773741177739twgneiowoi,Are slacks from clothes that are pantaloon?,Correct
177374117773986ixn5ymwgf,Is 'careful' associated with the frame 'Jury deliberation - The Jury discuss the Case and its Charges in order to evaluate the  Possible sentence of the accused'?,Correct
1773741177739uy8ltg5ti4,"Is 'correlation' associated with the frame 'Cognitive connection - A concept, Concept 1, is related causally or collocationally to another concept, Concept 2 by means of some evidence'?",Correct
17737411777398vx1ad0lwb5,Is wedding chapel used for religious buildings?,Correct
1773741177739v2x417t1c9,Is concoct related to devise?,Correct
1773741177739uc9auz44vnl,"Is 'editorial board' associated with 'editorial, column, newspaper column'?",Correct
1773741177739eisqk63ijsm,Is 'steel' associated with 'knife'?,Correct
1773741177739xlcoviqs1xj,Are handbag from artifacts that are accessory?,Correct
1773741177739e9wflogt06,Is refill used for refill_refill_station?,Incorrect
17737411777392iyqbknghg,Is flying kite used for fun?,Correct
1773741177739u99ua6fr7f,"Is 'clip' associated with the frame 'Grooming - In this frame, an Agent engages in personal body care by grooming either a Patient or a Body part'?",Correct
1773741177739jqlxxdd7uu8,Is 'unsuccessful' associated with the frame 'Hunting scenario - A Hunter endeavors to- and either fails or succeeds at finding and obtaining Food'?,Correct
1773741177739iazwiwa4l5a,Is king related to david?,Correct
1773741177739zyesd2uk13j,Is studio control room used for film mixing?,Correct
177374117773998mmjvik80j,Is lorem related to placeholder?,Correct
1773741177739u3emlodq0qb,Are bee from animals that are carpenter bee?,Correct
1773741177739eqhh913kngg,Is 'latch' associated with the frame 'Fastener - The Fastener is an artifact created to close a Container (e'?,Correct
1773741177739c5yb1zbl7ds,"Is 'border' associated with 'country, land, state'?",Correct
17737411777391kdmo9oa13w,"Is 'respirator' associated with 'lungs, lung'?",Correct
1773741177739n8pe7ofcst,Are bus from vehicles that can be blue?,Correct
1773741177739a4dxt5l2k3e,Is chemotaxis related to infotaxis?,Correct
1773741177739r9kz3o9f2a,"Is 'empirical' associated with 'knowledge, cognition, noesis'?",Correct
1773741177739lco4656awvp,Is president used for leadership?,Correct
17737411777396ifhdv55rng,Is betrayal related to godfather?,Correct
1773741177739owfhxqrluie,Is footstool used for sitting?,Correct
1773741177739bmcvn2b0eji,Is dressing nice used for networking?,Correct
1773741177739mqa80m8odha,"Is 'rodent' associated with 'rat, mouse'?",Correct
1773741177739r6zh9umlo8j,Is hill used for mountain range?,Incorrect
1773741177739lup1vvc8if,"Is 'astounded' associated with the frame 'Just found out - An Experiencer, Expressor, or State can be described as having a surprised emotion as evoked by a Stimulus or concerning a Topic'?",Correct
17737411777395q1l1l4yej,Are ale from food that are brew?,Correct
1773741177739bfo7cpmpr9h,"Is 'nibble' associated with 'rat, mouse'?",Correct
17737411777397w1paeps08s,Is 'aware' associated with the frame 'Awareness - A Cognizer has a piece of Content in their model of the world'?,Correct
1773741177739w9edu3j088,Are bus from vehicles that can be elongated?,Correct
1773741177739dk3m7d81lxw,Are iron from appliance that can be found or used in hotels?,Correct
1773741177739awars4qzn3,Is 'cojoin' associated with the frame 'Cause to amalgamate - These words refer to an Agent joining Parts to form a Whole'?,Correct
1773741177739s5pghn07tsj,Is playing poker used for playing for fun?,Correct
1773741177739fu8di7w70a,Is 'ephemerality' associated with the frame 'Duration description - An event or state (here termed an Eventuality) or time-Period is described in terms of the Degree to which its duration diverges from a standard'?,Correct
1773741177739adewxjv7606,Are gameboy from artifacts that can have cartridge?,Correct
1773741177739vs3pdqrttyi,Are skimmed milk from food that are milk?,Correct
17737411777392nyjogkils4,Are fabric from artifacts that are textile?,Correct
17737411777394vpyn12fc2b,Are mace from artifacts that are used for fight?,Correct
17737411777394aqmx70i724,Is power screwdriver used for DIY projects?,Correct
1773741177739t6zuwwybybm,Are sweet peppers from food that are used for vision?,Incorrect
1773741177739ijyhubrxat,Are turban from clothes that are turban?,Correct
1773741177739nxbebnnke1l,"Is 'legal' associated with the frame 'Judicial body - A  Source of authority, typically a government, relies upon a set of institutions specialized for the administration of justice'?",Correct
1773741177739xs9l24t577,Is 'assume' associated with the frame 'Mental property - The adjectives and nouns in this frame are all based on the idea that mental properties may be attributed to a person (Protagonist) by a (usually implicit) Judge  on the basis of that person'?,Correct
1773741177739u3wtvplotfb,Is 'sound' associated with 'note'?,Correct
1773741177739xtnwll0y6tf,Are awning from artifacts that are used for shade?,Correct
1773741177739mhzsdtbqem,Is litter related to cub?,Incorrect
1773741177739eleh8852cv,"Is 'pardon' associated with the frame 'Pardon - An Authority excuses an Offense that an Offender has committed, with the effect of ending or preventing any punishment'?",Correct
1773741177739qtizuoy1xjg,"Is 'phase' associated with 'form, phase'?",Correct
177374117773965rnwzm7hub,Are urn from artifacts that are container?,Correct
177374117773906d4tl7ser2m,Is 'covered' associated with the frame 'Abounding with - A Location is filled or covered with the Theme'?,Correct
17737411777392lsoc7xvm41,Is renewal related to make over?,Correct
1773741177739chpihpylqbh,"Is 'opportunity' associated with the frame 'Opportunity - An Agent has a choice of whether or not to participate in some Desirable event because of an Opportunity, a situation not completely under the Agent'?",Correct
1773741177739f1cjen444vd,Is 'hierarchical' associated with the frame 'Categorization - A Cognizer construes an Item as belonging to a certain Category'?,Correct
1773741177739j1h62y7tjd,Are brewing methods from food that are cappuccino coffee?,Correct
1773741177739llt7sj511ni,Are Quark Cheese from food that are quark cheese?,Correct
1773741177739kgy37uess7a,Is 'route' associated with 'direction'?,Correct
1773741177739rk8l0acypvk,Is stairwell used for escape route?,Correct
177374117773971yooce48fx,Are freight train from vehicles that can have cargo area?,Correct
1773741177739az4epgi0q8c,Is banker used for financial institution?,Correct
1773741177739unjvex2wcag,Is cemetery used for mourning?,Correct
1773741177739kmrr4mh6rz9,Are Holstein from animals that are thoroughbred?,Correct
17737411777396osh22a3zzk,"Is 'specialized' associated with the frame 'Artifact subpart - A Component has a distinct Function in the operation of a complex Artifact, which is not regarded as complete unless it is assembled from a number of different Components'?",Correct
