Item ID,Content,Annotation
1773741138410x4bdpoq84e,Are melamine plate from artifacts that are plate?,Correct
1773741138410mwtqmj0b83,Is wood used for building boats and ships?,Correct
177374113841026f2n0oaek1,Are bicycles from vehicles that can have handlebar?,Correct
17737411384105cu3swj56al,Are portal from home that are used for entrance?,Incorrect
1773741138410wh8eiskl84e,Is game used for entertainment?,Correct
1773741138410x7x8dmvsbo,"Is 'frontier' associated with 'settler, colonist'?",Correct
1773741138410uw515x7bry,Are pancakes from food that can be used for toast?,Incorrect
177374113841048alyg521d2,Are saddle flap from clothes that can have saddle?,Correct
1773741138410nqjrddzwzx,Is 'refreshing' associated with the frame 'Rejuvenation - The action of an Agent or the occurrence of a Cause event returns an Entity to an earlier  state of vigor and strength'?,Correct
1773741138410g3030nckqae,Is soul used for inner self?,Correct
1773741138410jstx6maf64,Is 'excessive' associated with 'capacity'?,Correct
1773741138410q2md67nbw5n,Are sandwich from food that can have bread?,Correct
17737411384109g2ut857h5s,"Is 'primordial' associated with 'source, seed, germ'?",Correct
177374113841082ov74k5rhq,Is group theory related to dihedral?,Correct
1773741138410ihf4lmtebcf,Is collision related to convergent?,Correct
1773741138410uptrmk8vved,Is prebiotic chemistry related to hadean?,Correct
17737411384100vw1ntg2wu8g,"Is 'compile' associated with 'written report, report, study'?",Correct
177374113841084f0ytaivi3,Are loveseat from home that can have seatback?,Incorrect
1773741138410ej190f3p6gq,Are rum from food that are alcohol?,Correct
1773741138410capdqihc9vk,Are drums from instruments that are used to playing?,Correct
1773741138410bi9qq6bn3fh,Are knee scooter from instruments that can have or be used with knee?,Correct
1773741138410lu52l9nfggs,"Is 'adept' associated with 'competency, competence'?",Correct
17737411384106ffmdart2xu,Is organic chemistry related to nitromethane?,Correct
1773741138410vbo5zqy29do,Is 'optimistic' associated with the frame 'Expectation - Words in this frame have to do with a Cognizer believing that some Phenomenon will take place in the future'?,Correct
17737411384101x0mosdu816,Is colorimetry related to dichromate?,Correct
1773741138410c7rmtunmvms,"Is 'investment' associated with 'firm, house, business firm'?",Correct
17737411384109fvluwbpzg,Is 'persistent' associated with the frame 'Cause to continue - An Agent or Cause causes a Process or State to continue'?,Correct
1773741138410prpkwo7c0xm,"Is 'discuss' associated with 'reply, response, answer'?",Correct
1773741138410pnz2n5di37o,Is 'watch' associated with the frame 'Be on alert - A Protagonist has become aware of a possible Danger (a dangerous event or a Dangerous entity that might participate in an event harmful to the Protagonist) and is ready to engage in an Activity in response to that Danger'?,Correct
177374113841089pv43zoo6b,"Is 'soot' associated with 'smoke, fume'?",Correct
1773741138410qp9e6evvtv,Are cruise ships from vehicles that can have weather sheet?,Correct
1773741138410d74cd6db83,Is cyberbullying related to human flesh search engine?,Correct
1773741138410zx6vz8bvgii,Are rock crabs habitat from animals that are rock crab?,Incorrect
1773741138410ak94reslsu6,"Is 'short' associated with 'clip, time'?",Correct
1773741138410ps71qa2obu,Is glycerol related to galactosyldiacylglycerol?,Correct
177374113841072ci7df7ra4,"Is 'firm' associated with 'pace, stride, footstep'?",Correct
1773741138410nl3k318e46b,"Is 'relaxation' associated with 'vacation, holiday'?",Correct
17737411384101l6s5stshpt,Is 'gallon' associated with the frame 'Measure volume - This frame is concerned with nouns that denote Units of measurement for volumes'?,Correct
1773741138410sdqb7sj8osg,Is 'divulge' associated with the frame 'Reveal secret - A Speaker reveals Information that was previously secret to an Addressee'?,Correct
1773741138410kva597fhbd,"Is 'anniversary' associated with 'decennary, decade, decennium'?",Correct
1773741138410bunq9s1bgnk,"Is 'analytical' associated with 'research worker, investigator, researcher'?",Correct
1773741138410cpe5kll9e7q,Are bathtub from containers that contain water?,Correct
17737411384107urftvcvcgw,Is 'classification' associated with the frame 'Proportion - Criteria exist that identify a particular Subset of a Group of things into members and non-members'?,Correct
1773741138410xaj5cpmhayi,Is Buddhism related to six perfections?,Correct
177374113841064uip159ylj,Are wheelchair from home that can have backrest?,Correct
1773741138410d4mf1ns1mtd,Are votive offerings from artifacts that are accessory?,Correct
1773741138410kotno6xsc8,Is playroom used for playdates?,Correct
177374113841076bkadgz5bx,Are Brussels sprouts from food that are crucifer?,Correct
1773741138410em1g8ygpy87,Are motorcycles from vehicles that can have reverse gear?,Correct
1773741138410od532qi3bq,Is 'fluctuating' associated with 'market'?,Correct
1773741138410xkdga8x57k,"Is 'essential' associated with 'capital, real capital, working capital'?",Correct
1773741138410yrai9z444kj,"Is 'broaden' associated with 'gap, spread'?",Correct
1773741138410us3u0x32ich,"Is 'ended' associated with the frame 'Activity finish - An Agent finishes an Activity, which can no longer logically continue'?",Correct
177374113841015wlk7x756g,Is 'integrity' associated with 'quality'?,Correct
1773741138410256rxwk3pls,Are whole wheat English muffin from food that are whole wheat bread?,Correct
1773741138410kiwp6axm70b,Is 'mark' associated with 'point'?,Correct
177374113841027hsg4xjlqf,Is 'disagreement' associated with the frame 'Quarreling - A group of Arguers (also expressible as Arguer1 and Arguer2) express incompatible opinions or beliefs about an Issue'?,Correct
1773741138410wfnvadyc80d,"Is 'grade' associated with 'standard, measure, criterion'?",Correct
1773741138410lf745bfm8ci,Are eagle from animals that are adult?,Incorrect
1773741138410yyg5l8f18x,"Is 'mold' associated with 'leather, leather goods'?",Correct
17737411384101rs9nnbp2ej,Is ocean related to tuna?,Correct
1773741138410f5b5wwr821,"Is 'prioritize' associated with the frame 'First rank - An Item is located at the top end of a scale of importance or social rank (or some other Attribute) in comparison to other members of a Contrast set (usually, implicit) that is otherwise similar in kind to the Item'?",Correct
177374113841083plvh0mfsd,Are lager from food that are brew?,Correct
17737411384107ym14etbu14,Is 'ferment' associated with the frame 'Dough rising - The LUs of this frame describe a lump of Dough expanding as gas develops inside it'?,Correct
1773741138410ble0ao8dns,Are lemon custard from food that are lemon juice?,Incorrect
1773741138410878ovr7clni,Is respiratory system related to nose test?,Correct
1773741138410z8hy7istlj,"Is 'mouth' associated with 'mentum, chin'?",Correct
17737411384103npuu34c5b9,Is asanas related to yoga?,Correct
177374113841016t2efoqzlo,Is 'summons' associated with the frame 'Citing - A Defendant is officially summoned to appear in Court by an Authority (such as the police) based on certain Charges'?,Correct
1773741138410e7wo7crkepj,Is 'garments' associated with the frame 'Product line - A specified Designer or a Brand creates and distributes a Collection of related Products'?,Correct
17737411384109e1rd2iu374,Are tare function from appliance that are used to measure?,Correct
177374113841075erwhmkru5,Are t-shirt from clothes that are clothing?,Correct
17737411384102ry2jbw75bc,Is 'crack' associated with 'egg'?,Correct
1773741138410tatjm456eo,"Is clip used for [  ""binding papers together?",Correct
1773741138410nfv72uo3ck,Is 'beaming' associated with the frame 'Emanating - In this frame an Emission emanates from a Source along a Path or to a Goal'?,Correct
1773741138410myt47bd0pi,Are intercom from appliance that are used for call?,Correct
1773741138410ul2ex7v0gds,Is 'valuable' associated with 'recommendation'?,Correct
1773741138410vrxs7kj7rxp,Is treatment related to callus?,Correct
1773741138410po0i0xiun7o,"Is 'expressway' associated with 'route, road'?",Correct
1773741138410wgtxns2tpy,Are bobsled from vehicles that can be aerodynamic?,Correct
1773741138410acwkt6j7xya,Are cars from vehicles that can have buffer?,Correct
1773741138410lw3g4ln46ho,Are skirts from clothes that can be made of viscose?,Correct
1773741138410yhm1y7va1l,Are quill from artifacts that can have tip?,Correct
1773741138410i9ed2olgq5,Are microphone from appliance that can be found or used in theaters?,Correct
1773741138410axgrpasuxy4,Is 'leadership' associated with 'captain'?,Correct
1773741138410h72n3xa5cg6,Is 'perish' associated with the frame 'Dying - A Protagonist is near or approaching death'?,Correct
1773741138410cyrym20mawv,Are air fryer from appliance that can be black?,Correct
1773741138410wbdorj4bkp,"Is 'ferry' associated with 'transfer, transport, transportation'?",Correct
1773741138410q0uehie8s2o,Is consciousness related to himself?,Correct
1773741138410xew4w4pxgaq,Is hill used for hill fort?,Correct
1773741138410kyw34e2chh,Are enduro bikes from vehicles that are scrambler?,Correct
1773741138410lri1i5bi2sr,Is credit related to tranche?,Correct
1773741138410el1xm04qp3c,Is historic_county related to stroud?,Correct
1773741138410hobo6hv5b9c,Is 'careful' associated with the frame 'Preliminaries - This frame describes means actions (Preparatory acts) that are taken by an Agent for the purpose of preparing for a later act'?,Correct
1773741138410gp4af0e1gls,Is alms related to mooch?,Correct
1773741138410pngdvziuiss,Is chewing food used for speech articulation?,Incorrect
1773741138410ytkhxh1y4lq,Are refuse truck from vehicles that are garbage truck?,Correct
1773741138410yqpx94t8myf,"Is 'insight' associated with the frame 'Coming to believe - A person (the Cognizer) comes to believe something (the Content), sometimes after a process of reasoning'?",Correct
17737411384108wre74fofj,Are multigrain whole wheat bread from food that are whole wheat bread?,Correct
1773741138410kgoub0hr4tb,Is pocket notebook used for creating grocery lists?,Correct
1773741138410j7qistyitw,Is 'parameter' associated with the frame 'Attributes - An Entity has a particular Attribute with some Value'?,Correct
1773741138410ngpl208vfyk,Is 'increase' associated with the frame 'Cause proliferation in number - An Agent (or inanimate Cause) affects a Set so that the number of entities that make up the Set changes from an Initial number to a Final number'?,Correct
1773741138410kvxrpsmrpl,Are golden hammer from tools that can be golden?,Correct
17737411384109ihwqrpx2gn,"Is 'track' associated with 'railway, railroad, railroad line'?",Correct
1773741138410qwiiqab9doe,Is borderline related to border?,Correct
1773741138410g74lvg1t2bo,Are Thoroughbred Yearling from animals that are thoroughbred?,Correct
1773741138410tmztvg3bmy,"Is 'disintegrated' associated with the frame 'Breaking apart - A Whole breaks apart into Pieces, resulting in the loss of the Whole (and in most cases, no piece that has a separate function)'?",Correct
17737411384101v8rvnbdi5p,Is 'hatchling' associated with 'nest'?,Correct
1773741138410ars0lgt5r7k,Are thrips from animals that are thysanopter?,Correct
1773741138410xp9uen8bjv,Are dumplings from food that can be made of flour?,Correct
177374113841012vtramlw22,Is churchyard used for cemetery?,Correct
1773741138410d8sz89nwgqa,Is separation related to disassociate?,Correct
1773741138410zylbuc7cto,Is prosthesis used for enhancing physical capabilities?,Correct
1773741138410aa4xx0y3yxu,Is 'anniversary' associated with 'month'?,Correct
1773741138410sgwjvwoh9pm,Is savory related to meatloaf?,Correct
1773741138410o9fn8385zac,Is 'fool' associated with the frame 'Deception success - A Deceiver successfully causes a Victim to end up with incorrect beliefs about a Topic'?,Correct
1773741138410oaeedn797wk,Is community related to hartington?,Correct
